divison,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Bronze,Top,Riven,C,48.01%,3.2%,0.6%,"Sion,Drmundo,Gnar,Urgot,Volibear,Kled,Mordekaiser","4,666"
Bronze,Supp,Yuumi,D,48.00%,7.4%,4.1%,"Neeko,Alistar,Maokai,Missfortune,Lulu,Leona,Zyra","10,716"
Bronze,Top,Aatrox,D,48.00%,5.2%,6.9%,"Yasuo,Quinn,Gragas,Chogath,Tryndamere,Heimerdinger,Pantheon","7,559"
Bronze,Adc,Caitlyn,D,47.94%,12.1%,8.9%,"Sivir,Senna,Twitch,Tristana,Kaisa,Vayne,Missfortune","17,433"
Bronze,Supp,Anivia,B,47.74%,0.7%,4.4%,"Missfortune,Galio,Zilean,Alistar,Sona,Pyke,Xerath",997
Bronze,Supp,Sett,C,47.64%,2.5%,8.1%,"Veigar,Brand,Janna,Alistar,Missfortune,Sona,Leona","3,625"
Bronze,Top,Rumble,B,47.62%,0.6%,0.4%,"Heimerdinger,Urgot,Illaoi,Kalista,Singed,Drmundo,Nasus",884
Bronze,Top,Renekton,D,47.55%,7.9%,9.5%,"Kennen,Kled,Volibear,Illaoi,Wukong,Yorick,Teemo","11,461"
Bronze,Mid,Sylas,D,47.47%,6.4%,4.1%,"Heimerdinger,Sett,Morgana,Brand,Velkoz,Cassiopeia,Kassadin","9,197"
Bronze,Top,Ryze,B,47.46%,0.6%,0.3%,"Sylas,Gragas,Vladimir,Fiora,Yone,Shaco,Malphite",904
Bronze,Top,Poppy,B,47.39%,1.2%,0.3%,"Singed,Warwick,Drmundo,Volibear,Gragas,Illaoi,Yorick","1,722"
Bronze,Mid,Irelia,D,47.24%,5.3%,8.8%,"Pyke,Cassiopeia,Brand,Renekton,Galio,Garen,Neeko","7,657"
Bronze,Adc,Lucian,D,47.18%,10.2%,6.0%,"Senna,Yasuo,Draven,Xayah,Kalista,Tristana,Missfortune","14,651"
Bronze,Top,Gragas,B,47.17%,1.2%,0.5%,"Rumble,Sett,Darius,Wukong,Yorick,Mordekaiser,Singed","1,677"
Bronze,Jungle,Ivern,B,47.07%,0.7%,0.4%,"Olaf,Sejuani,Masteryi,Viego,Rammus,Shaco,Rengar",990
Bronze,Jungle,Lee Sin,D,46.98%,8.0%,5.5%,"Lillia,Fiddlesticks,Elise,Rammus,Volibear,Xinzhao,Drmundo","11,549"
Bronze,Jungle,Rengar,C,46.96%,2.0%,1.4%,"Trundle,Rammus,Elise,Sejuani,Skarner,Udyr,Drmundo","2,941"
Bronze,Jungle,Sett,B,46.78%,0.8%,8.1%,"Wukong,Rammus,Shaco,Drmundo,Nocturne,Elise,Trundle","1,163"
Bronze,Supp,Pantheon,D,46.77%,5.6%,19.0%,"Shaco,Maokai,Zyra,Thresh,Brand,Rakan,Swain","8,139"
Bronze,Jungle,Gragas,C,46.74%,1.5%,0.5%,"Jarvaniv,Trundle,Sejuani,Warwick,Shyvana,Volibear,Amumu","2,131"
Bronze,Jungle,Pantheon,D,46.70%,4.3%,19.0%,"Sejuani,Fiddlesticks,Drmundo,Vi,Rammus,Zac,Ekko","6,257"
Bronze,Top,Pantheon,D,46.62%,2.9%,19.0%,"Gangplank,Poppy,Kled,Jayce,Chogath,Singed,Yorick","4,198"
Bronze,Supp,Ashe,B,46.55%,1.5%,4.0%,"Nami,Nautilus,Karma,Alistar,Sona,Janna,Sett","2,116"
Bronze,Top,Akali,D,46.01%,2.4%,13.1%,"Sion,Heimerdinger,Singed,Nasus,Wukong,Tryndamere,Maokai","3,423"
Bronze,Mid,Twisted Fate,D,45.94%,2.8%,0.2%,"Swain,Morgana,Brand,Diana,Vladimir,Annie,Yasuo","4,031"
Bronze,Mid,Ryze,D,45.88%,2.0%,0.3%,"Sett,Swain,Veigar,Brand,Heimerdinger,Malzahar,Diana","2,936"
Bronze,Mid,Akali,D,45.71%,7.4%,13.1%,"Heimerdinger,Brand,Veigar,Yone,Neeko,Lux,Syndra","10,614"
Bronze,Mid,Lucian,D,45.63%,3.2%,6.0%,"Heimerdinger,Annie,Brand,Neeko,Ezreal,Ziggs,Zoe","4,613"
Bronze,Top,Irelia,D,45.61%,5.8%,8.8%,"Wukong,Tryndamere,Tahmkench,Garen,Jax,Riven,Nasus","8,434"
Bronze,Jungle,Garen,B,45.55%,0.5%,8.9%,"Poppy,Volibear,Chogath,Khazix,Ekko,Fiddlesticks,Hecarim",775
Bronze,Top,Gangplank,C,45.50%,1.1%,0.5%,"Vayne,Wukong,Viego,Garen,Aatrox,Jayce,Yorick","1,600"
Bronze,Top,Sylas,D,45.39%,1.5%,4.1%,"Yone,Tahmkench,Jayce,Sion,Lucian,Jax,Illaoi","2,117"
Bronze,Top,Vladimir,B,45.39%,0.8%,1.6%,"Yone,Yorick,Jayce,Yasuo,Heimerdinger,Wukong,Chogath","1,084"
Bronze,Mid,Zoe,D,45.36%,2.6%,1.8%,"Annie,Ahri,Renekton,Malzahar,Heimerdinger,Syndra,Neeko","3,717"
Bronze,Supp,Miss Fortune,B,45.36%,0.9%,10.7%,"Shaco,Sona,Maokai,Swain,Blitzcrank,Rell,Neeko","1,250"
Bronze,Adc,Kalista,D,45.29%,1.9%,0.9%,"Tristana,Aphelios,Vayne,Samira,Missfortune,Ashe,Jinx","2,738"
Bronze,Mid,Azir,C,45.02%,1.1%,0.2%,"Viktor,Pyke,Lux,Velkoz,Neeko,Malzahar,Leblanc","1,626"
Bronze,Jungle,Nidalee,D,44.82%,2.5%,0.6%,"Drmundo,Udyr,Shaco,Xinzhao,Jax,Zac,Graves","3,603"
Bronze,Jungle,Rek'Sai,B,44.82%,0.8%,0.3%,"Skarner,Wukong,Jax,Warwick,Rammus,Kindred,Udyr","1,129"
Bronze,Jungle,Twitch,B,44.78%,0.6%,1.8%,"Taliyah,Elise,Shaco,Amumu,Fiddlesticks,Kayn,Jax",871
Bronze,Top,Trundle,B,44.77%,0.5%,0.2%,"Vayne,Kennen,Gangplank,Malphite,Illaoi,Viego,Drmundo",755
Bronze,Top,Lucian,C,44.58%,0.8%,6.0%,"Singed,Irelia,Kennen,Gragas,Yasuo,Jax,Chogath","1,191"
Bronze,Jungle,Taliyah,C,44.42%,1.1%,0.5%,"Ekko,Nocturne,Shyvana,Rammus,Elise,Wukong,Kayn","1,630"
Bronze,Mid,Ezreal,C,44.32%,0.8%,3.3%,"Tristana,Garen,Malzahar,Viego,Annie,Chogath,Xerath","1,126"
Bronze,Mid,Qiyana,C,43.78%,1.0%,0.2%,"Renekton,Pyke,Ziggs,Malzahar,Xerath,Heimerdinger,Garen","1,391"
Bronze,Supp,Teemo,C,43.67%,0.6%,19.3%,"Zyra,Nami,Rell,Sona,Janna,Veigar,Shaco",877
Bronze,Top,Kalista,D,43.60%,1.3%,0.9%,"Jax,Rengar,Kennen,Malphite,Quinn,Ornn,Chogath","1,922"
Bronze,Top,Olaf,D,43.18%,0.7%,17.3%,"Warwick,Yone,Tryndamere,Jayce,Fiora,Pantheon,Yasuo","1,005"
Silver,Adc,Swain,A,56.21%,0.8%,8.3%,"Yasuo,Lucian,Jhin,Aphelios,Twitch,Jinx,Xayah","2,754"
Silver,Jungle,Rammus,S+,54.68%,5.7%,10.7%,"Skarner,Sejuani,Drmundo,Shyvana,Udyr,Amumu,Ekko","19,710"
Silver,Mid,Swain,A,54.66%,0.9%,8.3%,"Veigar,Viktor,Tristana,Azir,Velkoz,Lissandra,Ziggs","3,200"
Silver,Jungle,Dr. Mundo,S+,54.49%,4.9%,2.5%,"Udyr,Lillia,Elise,Masteryi,Jarvaniv,Viego,Reksai","16,913"
Silver,Jungle,Skarner,A,54.19%,1.2%,0.2%,"Sejuani,Drmundo,Jarvaniv,Warwick,Ivern,Wukong,Pantheon","4,014"
Silver,Mid,Malzahar,S,53.85%,3.4%,3.9%,"Xerath,Swain,Velkoz,Brand,Diana,Morgana,Anivia","11,760"
Silver,Jungle,Udyr,S+,53.62%,8.1%,8.2%,"Skarner,Ivern,Trundle,Reksai,Lillia,Vi,Evelynn","27,829"
Silver,Supp,Taric,A,53.58%,0.9%,0.1%,"Velkoz,Galio,Lulu,Sona,Neeko,Braum,Brand","2,975"
Silver,Supp,Shaco,S+,53.52%,3.3%,17.2%,"Nami,Soraka,Janna,Rell,Neeko,Ashe,Galio","11,419"
Silver,Top,Garen,S+,53.49%,11.6%,8.1%,"Yorick,Quinn,Chogath,Ornn,Teemo,Singed,Kayle","39,825"
Silver,Top,Shyvana,A,53.43%,0.5%,1.2%,"Kennen,Gangplank,Drmundo,Gragas,Kalista,Sylas,Tryndamere","1,776"
Silver,Mid,Garen,A,53.13%,0.9%,8.1%,"Viktor,Cassiopeia,Leblanc,Ahri,Orianna,Pantheon,Neeko","2,953"
Silver,Supp,Swain,S+,53.02%,6.2%,8.3%,"Shaco,Xerath,Brand,Ashe,Neeko,Sona,Karma","21,358"
Silver,Top,Cho'Gath,S,52.91%,4.7%,2.4%,"Drmundo,Mordekaiser,Yone,Sion,Kayle,Vayne,Illaoi","16,159"
Silver,Mid,Diana,S+,52.88%,5.5%,4.3%,"Brand,Viktor,Swain,Neeko,Galio,Malphite,Vladimir","18,891"
Silver,Top,Malphite,S+,52.84%,9.1%,16.3%,"Maokai,Chogath,Sylas,Nasus,Kled,Ornn,Sion","31,493"
Silver,Mid,Brand,S,52.76%,1.7%,11.2%,"Velkoz,Viktor,Pyke,Fizz,Anivia,Heimerdinger,Ziggs","5,830"
Silver,Supp,Brand,S+,52.69%,6.5%,11.2%,"Shaco,Zyra,Sona,Xerath,Yuumi,Nami,Blitzcrank","22,569"
Silver,Mid,Anivia,S+,52.53%,4.4%,8.3%,"Xerath,Velkoz,Viktor,Ziggs,Seraphine,Diana,Ekko","15,279"
Silver,Mid,Annie,A,52.51%,3.2%,1.4%,"Malzahar,Velkoz,Diana,Lux,Fizz,Malphite,Galio","11,036"
Silver,Mid,Viktor,A,52.47%,3.5%,1.0%,"Ziggs,Annie,Tristana,Xerath,Heimerdinger,Malphite,Fizz","12,063"
Silver,Mid,Heimerdinger,A,52.42%,1.0%,1.5%,"Seraphine,Swain,Galio,Diana,Cassiopeia,Veigar,Syndra","3,304"
Silver,Top,Nasus,S+,52.33%,6.9%,6.2%,"Sion,Heimerdinger,Volibear,Garen,Rengar,Teemo,Ornn","23,869"
Silver,Top,Sion,A,52.32%,1.8%,0.2%,"Singed,Jax,Darius,Wukong,Viego,Camille,Sett","6,135"
Silver,Mid,Malphite,A,52.27%,1.8%,16.3%,"Malzahar,Ekko,Neeko,Viego,Cassiopeia,Sylas,Syndra","6,273"
Silver,Top,Kled,A,52.25%,1.4%,0.7%,"Quinn,Wukong,Viego,Heimerdinger,Jayce,Fiora,Kennen","4,957"
Silver,Mid,Rumble,B,52.22%,0.7%,0.3%,"Sett,Irelia,Ekko,Brand,Talon,Anivia,Kassadin","2,294"
Silver,Jungle,Karthus,A,52.21%,1.6%,0.5%,"Xinzhao,Ivern,Gragas,Drmundo,Volibear,Amumu,Rammus","5,618"
Silver,Mid,Morgana,A,52.20%,1.1%,31.6%,"Pyke,Velkoz,Annie,Ryze,Diana,Viktor,Brand","3,908"
Silver,Mid,Seraphine,A,52.18%,0.8%,9.6%,"Brand,Tristana,Malphite,Yasuo,Kassadin,Annie,Irelia","2,620"
Silver,Mid,Neeko,A,52.15%,3.1%,1.0%,"Tristana,Swain,Pyke,Morgana,Xerath,Ziggs,Anivia","10,848"
Silver,Jungle,Sejuani,A,52.10%,1.5%,0.2%,"Kindred,Amumu,Drmundo,Vi,Warwick,Jax,Karthus","5,203"
Silver,Jungle,Poppy,A,52.08%,0.9%,0.5%,"Reksai,Vi,Warwick,Udyr,Karthus,Taliyah,Masteryi","3,253"
Silver,Mid,Mordekaiser,A,52.07%,0.5%,7.4%,"Pyke,Sett,Talon,Neeko,Lucian,Cassiopeia,Anivia","1,834"
Silver,Top,Teemo,S+,52.06%,6.5%,11.3%,"Sion,Heimerdinger,Jayce,Malphite,Chogath,Poppy,Yasuo","22,252"
Silver,Top,Volibear,S,52.03%,4.1%,2.9%,"Quinn,Gnar,Vayne,Jax,Kled,Sion,Tryndamere","14,224"
Silver,Jungle,Nocturne,S,52.03%,6.2%,2.9%,"Rammus,Drmundo,Jarvaniv,Shyvana,Udyr,Volibear,Ivern","21,325"
Silver,Adc,Tristana,S+,52.03%,11.1%,5.3%,"Senna,Kaisa,Sivir,Jhin,Missfortune,Draven,Ashe","38,236"
Silver,Jungle,Fiddlesticks,A,52.02%,2.9%,1.0%,"Skarner,Karthus,Nocturne,Reksai,Drmundo,Udyr,Sejuani","10,101"
Silver,Top,Shaco,A,51.98%,0.6%,17.2%,"Kayle,Malphite,Yone,Maokai,Illaoi,Sion,Quinn","2,099"
Silver,Top,Wukong,A,51.90%,2.8%,1.0%,"Ornn,Rengar,Yone,Garen,Nasus,Malphite,Shen","9,563"
Silver,Jungle,Ekko,S+,51.90%,7.5%,8.1%,"Drmundo,Fiddlesticks,Skarner,Nocturne,Volibear,Udyr,Elise","25,734"
Silver,Mid,Fizz,S+,51.88%,7.3%,21.3%,"Ziggs,Viego,Sett,Neeko,Diana,Malphite,Heimerdinger","25,110"
Silver,Mid,Xerath,A,51.87%,2.6%,4.9%,"Swain,Pyke,Ekko,Heimerdinger,Viego,Fizz,Lux","8,966"
Silver,Supp,Rell,S,51.84%,4.1%,3.5%,"Zilean,Bard,Janna,Karma,Brand,Velkoz,Taric","14,255"
Silver,Jungle,Vi,A,51.81%,3.9%,0.7%,"Lillia,Hecarim,Zac,Ekko,Drmundo,Nocturne,Shaco","13,535"
Silver,Mid,Vel'Koz,A,51.80%,1.5%,0.7%,"Lux,Ziggs,Diana,Yone,Fizz,Malphite,Ekko","5,170"
Silver,Mid,Cho'Gath,B,51.79%,0.6%,2.4%,"Mordekaiser,Garen,Heimerdinger,Tristana,Yone,Qiyana,Morgana","2,184"
Silver,Top,Singed,A,51.78%,1.4%,0.1%,"Kennen,Rumble,Urgot,Darius,Chogath,Teemo,Sylas","4,936"
Silver,Supp,Nami,A,51.74%,3.0%,0.2%,"Xerath,Nautilus,Swain,Blitzcrank,Taric,Seraphine,Alistar","10,447"
Silver,Top,Heimerdinger,A,51.72%,1.4%,1.5%,"Gangplank,Volibear,Yone,Garen,Lucian,Singed,Chogath","4,905"
Silver,Mid,Ekko,S,51.71%,5.2%,8.1%,"Pyke,Heimerdinger,Neeko,Malzahar,Cassiopeia,Sylas,Brand","17,941"
Silver,Supp,Zilean,A,51.62%,1.8%,0.3%,"Galio,Ashe,Shaco,Janna,Sett,Bard,Taric","6,247"
Silver,Supp,Xerath,S,51.60%,4.7%,4.9%,"Zilean,Shaco,Janna,Soraka,Rell,Leona,Velkoz","16,059"
Silver,Supp,Seraphine,S+,51.55%,8.8%,9.6%,"Xerath,Brand,Morgana,Shaco,Maokai,Braum,Rell","30,412"
Silver,Top,Yorick,A,51.54%,2.0%,0.9%,"Yone,Wukong,Kled,Quinn,Singed,Chogath,Gragas","6,888"
Silver,Adc,Senna,S,51.54%,8.6%,6.5%,"Sivir,Jhin,Varus,Twitch,Vayne,Yasuo,Jinx","29,579"
Silver,Jungle,Nunu & Willump,S,51.52%,4.7%,2.6%,"Karthus,Drmundo,Xinzhao,Ekko,Warwick,Vi,Elise","16,308"
Silver,Adc,Jhin,S+,51.51%,23.2%,15.6%,"Yasuo,Tristana,Twitch,Sivir,Vayne,Kaisa,Senna","80,032"
Silver,Jungle,Warwick,S,51.51%,5.3%,1.8%,"Karthus,Zac,Drmundo,Volibear,Vi,Elise,Amumu","18,178"
Silver,Top,Maokai,A,51.48%,0.9%,4.0%,"Heimerdinger,Sylas,Pantheon,Olaf,Tryndamere,Rumble,Vayne","3,273"
Silver,Supp,Leona,S+,51.44%,12.7%,35.1%,"Velkoz,Shaco,Taric,Swain,Brand,Rell,Morgana","43,757"
Silver,Top,Ornn,S,51.43%,5.3%,1.5%,"Singed,Gragas,Mordekaiser,Sion,Chogath,Fiora,Yone","18,199"
Silver,Mid,Pantheon,S+,51.41%,4.8%,24.9%,"Velkoz,Malzahar,Brand,Renekton,Nocturne,Annie,Veigar","16,489"
Silver,Supp,Blitzcrank,S+,51.41%,8.5%,15.5%,"Swain,Zilean,Rakan,Leona,Braum,Galio,Rell","29,129"
Silver,Jungle,Hecarim,S+,51.40%,9.7%,10.7%,"Karthus,Trundle,Drmundo,Udyr,Rammus,Nunu,Volibear","33,321"
Silver,Jungle,Shyvana,A,51.31%,5.6%,1.2%,"Sejuani,Karthus,Drmundo,Skarner,Udyr,Nunu,Reksai","19,407"
Silver,Mid,Lux,A,51.31%,5.0%,5.2%,"Kassadin,Morgana,Fizz,Diana,Heimerdinger,Viktor,Pyke","17,195"
Silver,Supp,Zyra,A,51.29%,3.6%,1.5%,"Shaco,Zilean,Velkoz,Swain,Veigar,Blitzcrank,Seraphine","12,321"
Silver,Mid,Galio,A,51.27%,4.9%,2.6%,"Sett,Neeko,Garen,Morgana,Xerath,Velkoz,Anivia","16,759"
Silver,Jungle,Shaco,S+,51.23%,5.4%,17.2%,"Karthus,Sejuani,Skarner,Drmundo,Rammus,Ekko,Udyr","18,681"
Silver,Top,Quinn,A,51.14%,2.5%,2.5%,"Yasuo,Kalista,Teemo,Maokai,Yone,Wukong,Lucian","8,540"
Silver,Supp,Alistar,S,51.08%,7.5%,2.6%,"Bard,Zilean,Brand,Seraphine,Swain,Lulu,Velkoz","25,841"
Silver,Adc,Sivir,A,51.06%,2.4%,0.2%,"Yasuo,Swain,Vayne,Tristana,Jhin,Jinx,Twitch","8,360"
Silver,Mid,Pyke,A,51.06%,1.1%,10.2%,"Annie,Kassadin,Katarina,Yasuo,Ziggs,Renekton,Talon","3,880"
Silver,Mid,Nocturne,B,50.95%,0.7%,2.9%,"Sett,Morgana,Vladimir,Ahri,Lissandra,Pyke,Lucian","2,534"
Silver,Jungle,Elise,S+,50.95%,4.6%,8.6%,"Poppy,Vi,Sejuani,Evelynn,Shyvana,Shaco,Amumu","15,954"
Silver,Adc,Vayne,S+,50.95%,13.6%,14.1%,"Tristana,Yasuo,Senna,Jhin,Ashe,Varus,Missfortune","46,946"
Silver,Mid,Yasuo,S+,50.94%,14.9%,28.4%,"Brand,Morgana,Malzahar,Neeko,Renekton,Annie,Lissandra","51,267"
Silver,Jungle,Amumu,A,50.93%,4.0%,1.9%,"Fiddlesticks,Skarner,Wukong,Drmundo,Ivern,Volibear,Lillia","13,626"
Silver,Jungle,Evelynn,S,50.92%,4.5%,5.0%,"Fiddlesticks,Drmundo,Xinzhao,Rammus,Vi,Jarvaniv,Nunu","15,592"
Silver,Mid,Viego,S,50.91%,3.1%,38.3%,"Annie,Cassiopeia,Swain,Pantheon,Anivia,Ahri,Malzahar","10,855"
Silver,Jungle,Wukong,B,50.86%,0.8%,1.0%,"Karthus,Udyr,Shyvana,Xinzhao,Elise,Warwick,Reksai","2,837"
Silver,Mid,Ahri,A,50.85%,5.2%,1.7%,"Swain,Malzahar,Anivia,Morgana,Annie,Xerath,Viktor","17,997"
Silver,Mid,Sett,B,50.81%,0.9%,5.0%,"Velkoz,Pyke,Ahri,Anivia,Renekton,Annie,Vladimir","3,259"
Silver,Supp,Sona,B,50.81%,2.0%,0.1%,"Soraka,Rell,Xerath,Nautilus,Zyra,Seraphine,Alistar","6,816"
Silver,Supp,Maokai,A,50.80%,3.9%,4.0%,"Zilean,Shaco,Swain,Braum,Blitzcrank,Alistar,Sona","13,577"
Silver,Mid,Yone,S+,50.78%,12.5%,23.3%,"Renekton,Morgana,Anivia,Annie,Malphite,Pantheon,Fizz","43,034"
Silver,Top,Shen,A,50.78%,5.0%,1.4%,"Singed,Warwick,Illaoi,Volibear,Garen,Quinn,Teemo","17,231"
Silver,Adc,Kai'Sa,S+,50.75%,31.2%,21.5%,"Sivir,Twitch,Yasuo,Senna,Vayne,Samira,Ashe","107,357"
Silver,Supp,Vel'Koz,A,50.72%,2.4%,0.7%,"Shaco,Zilean,Blitzcrank,Janna,Ashe,Swain,Rakan","8,234"
Silver,Adc,Twitch,A,50.71%,3.1%,1.5%,"Yasuo,Vayne,Tristana,Kalista,Missfortune,Aphelios,Sivir","10,559"
Silver,Supp,Galio,A,50.70%,2.7%,2.6%,"Neeko,Malphite,Sona,Sett,Brand,Rakan,Rell","9,196"
Silver,Top,Illaoi,S+,50.68%,4.0%,7.8%,"Gragas,Yorick,Teemo,Kayle,Mordekaiser,Sion,Singed","13,630"
Silver,Top,Urgot,S,50.53%,3.6%,3.4%,"Tahmkench,Chogath,Sion,Yasuo,Illaoi,Teemo,Drmundo","12,550"
Silver,Adc,Yasuo,A,50.50%,1.5%,28.4%,"Draven,Tristana,Aphelios,Ashe,Samira,Varus,Caitlyn","5,297"
Silver,Top,Warwick,B,50.49%,1.0%,1.8%,"Heimerdinger,Yasuo,Gangplank,Sion,Gnar,Quinn,Nasus","3,383"
Silver,Mid,Renekton,A,50.45%,1.1%,9.7%,"Veigar,Ahri,Lux,Leblanc,Morgana,Galio,Akali","3,925"
Silver,Top,Mordekaiser,S,50.45%,7.5%,7.4%,"Heimerdinger,Singed,Yone,Kled,Jax,Yorick,Riven","25,854"
Silver,Supp,Lulu,A,50.42%,6.1%,2.9%,"Nami,Janna,Zyra,Leona,Seraphine,Brand,Zilean","20,887"
Silver,Adc,Miss Fortune,S,50.42%,16.0%,5.5%,"Sivir,Yasuo,Senna,Tristana,Jhin,Ashe,Vayne","55,078"
Silver,Mid,Aurelion Sol,B,50.39%,0.7%,0.1%,"Azir,Vladimir,Cassiopeia,Heimerdinger,Viktor,Orianna,Fizz","2,296"
Silver,Jungle,Volibear,A,50.29%,2.4%,2.9%,"Skarner,Nunu,Sejuani,Drmundo,Elise,Evelynn,Lillia","8,326"
Silver,Adc,Ashe,A,50.24%,8.4%,2.1%,"Twitch,Sivir,Senna,Tristana,Jhin,Kalista,Vayne","29,088"
Silver,Jungle,Zac,A,50.23%,2.9%,0.9%,"Shaco,Hecarim,Drmundo,Sejuani,Reksai,Karthus,Nocturne","10,106"
Silver,Top,Sett,S,50.23%,7.6%,5.0%,"Kayle,Kled,Volibear,Vayne,Malphite,Poppy,Gnar","26,255"
Silver,Jungle,Rek'Sai,B,50.22%,1.3%,0.4%,"Sejuani,Rammus,Amumu,Hecarim,Karthus,Evelynn,Ekko","4,377"
Silver,Jungle,Master Yi,S+,50.20%,10.8%,24.6%,"Rammus,Udyr,Nocturne,Sejuani,Zac,Ekko,Skarner","37,253"
Silver,Jungle,Jarvan IV,B,50.16%,2.5%,0.2%,"Ekko,Nunu,Rammus,Udyr,Warwick,Sejuani,Kayn","8,555"
Silver,Supp,Soraka,B,50.15%,3.4%,0.4%,"Rakan,Zyra,Galio,Karma,Velkoz,Malphite,Swain","11,867"
Silver,Supp,Morgana,S+,50.15%,12.3%,31.6%,"Xerath,Shaco,Brand,Neeko,Zyra,Yuumi,Lulu","42,399"
Silver,Jungle,Ivern,B,50.12%,1.1%,0.4%,"Sejuani,Reksai,Rengar,Fiddlesticks,Gragas,Xinzhao,Shyvana","3,657"
Silver,Top,Gnar,S,50.11%,6.6%,4.2%,"Rengar,Kled,Lucian,Yorick,Malphite,Drmundo,Wukong","22,860"
Silver,Supp,Nautilus,S,50.11%,9.3%,9.9%,"Swain,Velkoz,Blitzcrank,Leona,Rell,Shaco,Alistar","32,202"
Silver,Supp,Bard,B,50.06%,1.7%,0.2%,"Ashe,Brand,Neeko,Swain,Velkoz,Xerath,Nami","5,953"
Silver,Mid,Veigar,B,50.03%,3.7%,1.1%,"Leblanc,Morgana,Cassiopeia,Katarina,Anivia,Xerath,Malphite","12,663"
Silver,Mid,Tristana,B,49.97%,1.0%,5.3%,"Malphite,Annie,Morgana,Pyke,Ryze,Cassiopeia,Azir","3,594"
Silver,Top,Kayle,B,49.94%,2.1%,0.6%,"Yasuo,Malphite,Rengar,Maokai,Gangplank,Yorick,Nasus","7,120"
Silver,Top,Riven,B,49.87%,4.5%,0.9%,"Poppy,Singed,Yorick,Ornn,Rumble,Vayne,Garen","15,533"
Silver,Jungle,Kha'Zix,A,49.84%,8.6%,11.3%,"Rammus,Jarvaniv,Udyr,Shyvana,Nunu,Skarner,Vi","29,510"
Silver,Mid,Ziggs,B,49.83%,1.2%,0.1%,"Ekko,Heimerdinger,Pantheon,Cassiopeia,Xerath,Galio,Talon","4,162"
Silver,Top,Rengar,B,49.77%,1.3%,1.1%,"Yorick,Kled,Warwick,Volibear,Urgot,Jax,Chogath","4,489"
Silver,Top,Kennen,B,49.72%,1.6%,0.3%,"Chogath,Volibear,Shen,Urgot,Ornn,Sion,Lucian","5,593"
Silver,Supp,Thresh,B,49.72%,12.4%,4.6%,"Rell,Brand,Zilean,Swain,Rakan,Neeko,Zyra","42,577"
Silver,Mid,Lissandra,B,49.72%,1.1%,0.3%,"Morgana,Neeko,Ekko,Malzahar,Annie,Velkoz,Veigar","3,636"
Silver,Supp,Janna,B,49.70%,2.2%,0.1%,"Sona,Swain,Zyra,Braum,Seraphine,Nami,Maokai","7,419"
Silver,Top,Vayne,B,49.69%,3.6%,14.1%,"Kayle,Malphite,Quinn,Teemo,Yorick,Kalista,Rengar","12,342"
Silver,Mid,Jayce,B,49.59%,0.7%,0.5%,"Pyke,Brand,Annie,Malzahar,Malphite,Vladimir,Sett","2,345"
Silver,Mid,Zed,S,49.58%,11.9%,43.2%,"Malphite,Garen,Ekko,Malzahar,Viego,Viktor,Diana","40,855"
Silver,Jungle,Viego,S,49.57%,11.4%,38.3%,"Rammus,Sejuani,Udyr,Elise,Amumu,Skarner,Shaco","39,150"
Silver,Mid,Cassiopeia,B,49.56%,2.0%,1.3%,"Morgana,Velkoz,Xerath,Diana,Brand,Galio,Viktor","6,992"
Silver,Supp,Lux,B,49.52%,13.0%,5.2%,"Zilean,Blitzcrank,Xerath,Maokai,Nami,Soraka,Shaco","44,954"
Silver,Top,Darius,S+,49.51%,9.2%,43.1%,"Kled,Nasus,Volibear,Jayce,Yorick,Chogath,Kayle","31,755"
Silver,Adc,Jinx,B,49.51%,9.4%,0.8%,"Twitch,Yasuo,Tristana,Vayne,Jhin,Xayah,Missfortune","32,539"
Silver,Jungle,Kayn,A,49.49%,12.5%,13.7%,"Poppy,Skarner,Rammus,Reksai,Drmundo,Nocturne,Ivern","43,085"
Silver,Mid,Vladimir,B,49.42%,3.4%,2.0%,"Xerath,Swain,Ziggs,Velkoz,Brand,Morgana,Anivia","11,719"
Silver,Mid,Katarina,B,49.33%,9.5%,13.6%,"Malzahar,Garen,Sett,Heimerdinger,Cassiopeia,Viktor,Fizz","32,890"
Silver,Adc,Samira,S,49.26%,12.9%,47.8%,"Varus,Senna,Jhin,Tristana,Jinx,Ashe,Twitch","44,322"
Silver,Adc,Kog'Maw,B,49.26%,0.6%,0.1%,"Draven,Jhin,Tristana,Ezreal,Caitlyn,Ashe,Yasuo","2,105"
Silver,Supp,Braum,B,49.25%,2.0%,0.3%,"Brand,Swain,Alistar,Xerath,Zyra,Thresh,Velkoz","7,013"
Silver,Top,Gragas,B,49.19%,2.0%,0.6%,"Heimerdinger,Poppy,Kayle,Sylas,Singed,Kled,Sion","6,937"
Silver,Jungle,Lillia,B,49.18%,4.0%,1.8%,"Fiddlesticks,Gragas,Nunu,Reksai,Sejuani,Ekko,Rammus","13,751"
Silver,Top,Jax,B,49.11%,4.1%,4.3%,"Malphite,Kennen,Singed,Garen,Ornn,Chogath,Poppy","14,094"
Silver,Top,Camille,B,48.99%,6.1%,7.1%,"Teemo,Yorick,Wukong,Shen,Vayne,Illaoi,Malphite","21,110"
Silver,Top,Yone,B,48.96%,2.1%,23.3%,"Garen,Camille,Rengar,Gragas,Riven,Sett,Singed","7,231"
