divison,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Grandmaster,Mid,Heimerdinger,B,44.83%,0.7%,0.0%,"Twisted Fate,Sion,Irelia,Katarina,Rumble,Lux,Ahri",29
Grandmaster,Supp,Yuumi,D,44.72%,5.8%,0.0%,"Maokai,Zyra,Rakan,Janna,Pantheon,Seraphine,Bard",246
Grandmaster,Mid,Jayce,B,44.44%,0.6%,0.0%,"Vladimir,Orianna,Akali,Ahri,Syndra,Ekko,Kassadin",27
Grandmaster,Jungle,Trundle,B,44.44%,0.6%,0.0%,"Evelynn,Nocturne,Jarvan IV,Lee Sin,Gragas,Rengar,Kayn",27
Grandmaster,Mid,Irelia,D,44.39%,4.8%,0.0%,"Tristana,Karma,Ekko,Akali,Ezreal,Fizz,Galio",205
Grandmaster,Mid,Ivern,B,44.00%,0.6%,0.0%,"Kayle,Ryze,Cho'Gath,Karma,Rumble,Cassiopeia,Viktor",25
Grandmaster,Adc,Kalista,D,44.00%,2.3%,0.0%,"Ashe,Caitlyn,Seraphine,Lucian,Ezreal,Vayne,Samira",100
Grandmaster,Supp,Sett,D,43.96%,4.3%,0.0%,"Tahm Kench,Jarvan IV,Maokai,Fiddlesticks,Nami,Senna,Camille",182
Grandmaster,Top,Irelia,D,43.81%,9.5%,0.0%,"Sett,Poppy,Fiora,Akali,Gragas,Jax,Riven",404
Grandmaster,Top,Kennen,D,43.80%,3.2%,0.0%,"Viktor,Qiyana,Malphite,Garen,Karma,Yone,Volibear",137
Grandmaster,Mid,Corki,C,43.59%,0.9%,0.0%,"Karthus,Cho'Gath,Anivia,Kassadin,Swain,Cassiopeia,Kog'Maw",39
Grandmaster,Top,Kayle,B,43.59%,0.9%,0.0%,"Annie,Olaf,Vladimir,Singed,Mordekaiser,Kennen,Graves",39
Grandmaster,Adc,Twitch,D,43.48%,3.2%,0.0%,"Miss Fortune,Karthus,Draven,Lucian,Kalista,Pyke,Seraphine",138
Grandmaster,Jungle,Master Yi,D,43.40%,2.5%,0.0%,"Nunu,Evelynn,Karthus,Rammus,Trundle,Nocturne,Skarner",106
Grandmaster,Top,Neeko,B,43.33%,0.7%,0.0%,"Dr. Mundo,Renekton,Orianna,Wukong,Quinn,Gnar,Camille",30
Grandmaster,Top,Lucian,B,43.33%,0.7%,0.0%,"Jax,Malphite,Wukong,Heimerdinger,Kennen,Graves,Volibear",30
Grandmaster,Top,Teemo,D,43.28%,1.6%,0.0%,"Yasuo,Riven,Cho'Gath,Malphite,Nocturne,Warwick,Kayle",67
Grandmaster,Supp,Jarvan IV,B,43.24%,0.9%,0.0%,"Gragas,Lulu,Senna,Seraphine,Rell,Karma,Thresh",37
Grandmaster,Mid,Pantheon,D,43.12%,2.6%,0.0%,"Twisted Fate,Zoe,Janna,Lulu,Ahri,Malphite,Heimerdinger",109
Grandmaster,Top,Maokai,B,42.86%,0.7%,0.0%,"Annie,Karthus,Cho'Gath,Gangplank,Gragas,Kennen,Volibear",28
Grandmaster,Supp,Twitch,D,42.67%,1.8%,0.0%,"Annie,Galio,Sona,Maokai,Gragas,Senna,Yuumi",75
Grandmaster,Mid,Ahri,D,42.19%,3.0%,0.0%,"Viego,Yasuo,Renekton,Sion,Xerath,Kayle,Karma",128
Grandmaster,Supp,Xerath,B,41.94%,0.7%,0.0%,"Tristana,Karma,Maokai,Lux,Nautilus,Qiyana,Yuumi",31
Grandmaster,Mid,Malzahar,D,41.46%,1.0%,0.0%,"Tristana,Veigar,Katarina,Pantheon,Viktor,Zoe,Seraphine",41
Grandmaster,Top,Nasus,C,40.00%,0.9%,0.0%,"Twisted Fate,Vladimir,Tryndamere,Irelia,Karma,Renekton,Rumble",40
Grandmaster,Supp,Swain,B,40.00%,0.6%,0.0%,"Lulu,Seraphine,Nami,Bard,Sett,Alistar,Karma",25
Grandmaster,Mid,Ziggs,C,40.00%,0.7%,0.0%,"Cho'Gath,Kog'Maw,Ahri,Viktor,Zoe,Lucian,Ekko",30
Grandmaster,Jungle,Xin Zhao,C,39.29%,0.7%,0.0%,"Master Yi,Nidalee,Rengar,Taliyah,Ekko,Vi,Lillia",28
Grandmaster,Jungle,Pantheon,D,39.22%,1.2%,0.0%,"Master Yi,Evelynn,Lee Sin,Rengar,Kindred,Viego,Ekko",51
Grandmaster,Mid,Pyke,C,39.13%,0.5%,0.0%,"Karma,Orianna,Talon,Syndra,Seraphine,Ekko,Azir",23
Grandmaster,Top,Vayne,D,39.02%,1.0%,0.0%,"Urgot,Kayle,Irelia,Gangplank,Malphite,Wukong,Yorick",41
Grandmaster,Top,Garen,D,38.38%,2.3%,0.0%,"Riven,Jax,Singed,Cho'Gath,Skarner,Kayle,Quinn",99
Grandmaster,Supp,Vel'Koz,C,35.71%,0.7%,0.0%,"Zilean,Karma,Leona,Lux,Senna,Thresh,Bard",28
Grandmaster,Adc,Heimerdinger,C,35.71%,0.7%,0.0%,"Miss Fortune,Irelia,Jinx,Senna,Samira,Kalista,Jhin",28
Grandmaster,Supp,Soraka,D,35.11%,2.2%,0.0%,"Annie,Shaco,Blitzcrank,Gragas,Pantheon,Zyra,Rakan",94
Grandmaster,Supp,Brand,D,25.00%,0.7%,0.0%,"Galio,Taric,Leona,Lux,Nautilus,Lulu,Senna",28
Challenger,Mid,Lux,S,84.62%,1.2%,0.0%,"Yasuo,Syndra,Annie,Vladimir,Kassadin,Irelia,Ahri",13
Challenger,Supp,Zilean,S,83.33%,1.1%,0.0%,"Galio,Rakan,Alistar,Rumble,Seraphine,Yuumi,Thresh",12
Challenger,Mid,Zilean,S,83.33%,0.5%,0.0%,"Yone,Irelia,Ekko,Azir,Sylas",6
Challenger,Mid,Ivern,S,80.00%,0.9%,0.0%,"Ahri,Vel'Koz,Anivia,Kassadin,Veigar,Akali,Ekko",10
Challenger,Mid,Karthus,S,80.00%,1.3%,0.0%,"Karma,Yone,Irelia,Twisted Fate,Leblanc,Ryze,Fizz",15
Challenger,Top,Cho'Gath,S,76.92%,1.2%,0.0%,"Soraka,Vayne,Riven,Jax,Rammus,Wukong,Gragas",13
Challenger,Adc,Caitlyn,S,76.47%,1.5%,0.0%,"Heimerdinger,Ezreal,Kalista,Aphelios,Sivir,Karthus,Kai'Sa",17
Challenger,Top,Anivia,A,75.00%,0.7%,0.0%,"Urgot,Camille,Jayce,Diana,Gnar,Ornn,Sett",8
Challenger,Top,Teemo,S,71.43%,1.9%,0.0%,"Karma,Shen,Aatrox,Gragas,Gnar,Camille,Urgot",21
Challenger,Mid,Lulu,S,70.59%,1.5%,0.0%,"Soraka,Orianna,Ekko,Ryze,Galio,Irelia,Viktor",17
Challenger,Jungle,Gragas,S,70.00%,1.8%,0.0%,"Olaf,Taliyah,Hecarim,Udyr,Kha'Zix,Twitch,Jarvan IV",20
Challenger,Mid,Rumble,S+,69.23%,2.3%,0.0%,"Annie,Kassadin,Veigar,Katarina,Ahri,Syndra,Azir",26
Challenger,Mid,Yasuo,S+,69.23%,3.5%,0.0%,"Annie,Tryndamere,Zyra,Zed,Jayce,Galio,Orianna",39
Challenger,Adc,Karthus,S,68.18%,1.9%,0.0%,"Caitlyn,Aphelios,Tristana,Ashe,Xayah,Samira,Twitch",22
Challenger,Adc,Varus,A,66.67%,0.5%,0.0%,"Karthus,Miss Fortune,Jhin,Aphelios",6
Challenger,Adc,Yasuo,A,66.67%,0.5%,0.0%,"Draven,Senna,Miss Fortune,Ashe,Nidalee,Kai'Sa",6
Challenger,Jungle,Rammus,A,66.67%,0.8%,0.0%,"Fiddlesticks,Trundle,Lillia,Karthus,Nidalee,Graves,Kayn",9
Challenger,Mid,Graves,A,66.67%,0.5%,0.0%,"Karma,Yone,Twisted Fate,Orianna,Syndra",6
Challenger,Supp,Xerath,A,66.67%,0.8%,0.0%,"Thresh,Pyke,Alistar,Nautilus,Seraphine,Sett",9
Challenger,Top,Rengar,S,65.63%,2.8%,0.0%,"Wukong,Yone,Irelia,Pantheon,Riven,Volibear,Jax",32
Challenger,Jungle,Jarvan IV,S,64.71%,3.0%,0.0%,"Karthus,Dr. Mundo,Gragas,Kha'Zix,Taliyah,Lillia,Nidalee",34
Challenger,Jungle,Rengar,S,64.44%,4.0%,0.0%,"Olaf,Master Yi,Nunu,Karthus,Elise,Skarner,Shyvana",45
Challenger,Supp,Blitzcrank,S,64.29%,2.5%,0.0%,"Alistar,Brand,Leona,Bard,Thresh,Rell,Sett",28
Challenger,Jungle,Nunu & Willump,S,63.46%,4.6%,0.0%,"Fiddlesticks,Jarvan IV,Udyr,Pantheon,Kha'Zix,Kindred,Rek'Sai",52
Challenger,Jungle,Shaco,A,63.16%,1.7%,0.0%,"Jarvan IV,Udyr,Graves,Rek'Sai,Ivern,Hecarim,Master Yi",19
Challenger,Top,Poppy,S,62.96%,2.4%,0.0%,"Jax,Irelia,Renekton,Darius,Ivern,Gnar,Rumble",27
Challenger,Top,Darius,S+,61.90%,9.3%,0.0%,"Tryndamere,Sion,Pyke,Garen,Graves,Vladimir,Sett",105
Challenger,Supp,Galio,S,61.82%,4.9%,0.0%,"Annie,Senna,Yuumi,Rakan,Pantheon,Seraphine,Taric",55
Challenger,Top,Malphite,S+,60.32%,5.6%,0.0%,"Urgot,Teemo,Renekton,Garen,Shyvana,Rengar,Fiora",63
Challenger,Top,Vayne,A,60.00%,1.3%,0.0%,"Gragas,Darius,Gnar,Cho'Gath,Irelia,Renekton,Garen",15
Challenger,Top,Lucian,A,60.00%,1.3%,0.0%,"Irelia,Malphite,Darius,Gangplank,Gnar,Renekton,Rumble",15
Challenger,Mid,Talon,S,60.00%,2.7%,0.0%,"Galio,Kassadin,Orianna,Camille,Viego,Zed,Neeko",30
Challenger,Top,Akali,D,6.25%,1.4%,0.0%,"Sion,Teemo,Warwick,Cho'Gath,Malphite,Nocturne,Wukong",16
Challenger,Mid,Sett,S,59.09%,1.9%,0.0%,"Katarina,Talon,Lucian,Kassadin,Galio,Twisted Fate,Fizz",22
Challenger,Top,Wukong,S,58.18%,4.9%,0.0%,"Urgot,Kayle,Cho'Gath,Renekton,Kennen,Diana,Aphelios",55
Challenger,Top,Sylas,S,58.06%,2.7%,0.0%,"Nasus,Shen,Camille,Gnar,Malphite,Gragas,Lulu",31
Challenger,Supp,Rell,S+,57.66%,22.0%,0.0%,"Galio,Yuumi,Poppy,Alistar,Bard,Senna,Janna",248
Challenger,Mid,Fizz,S,57.50%,3.5%,0.0%,"Twisted Fate,Leblanc,Karthus,Kassadin,Ahri,Viktor,Darius",40
Challenger,Top,Yasuo,A,57.14%,0.6%,0.0%,"Cho'Gath,Shen,Gnar,Sion,Renekton,Riven",7
Challenger,Top,Karma,A,57.14%,1.2%,0.0%,"Gragas,Volibear,Camille,Kalista,Teemo,Gangplank,Maokai",14
Challenger,Supp,Annie,A,57.14%,0.6%,0.0%,"Lux,Bard,Rell,Galio,Janna,Nautilus,Lulu",7
Challenger,Mid,Zac,A,57.14%,0.6%,0.0%,"Corki,Renekton,Yone,Kassadin,Katarina,Orianna,Syndra",7
Challenger,Jungle,Karthus,S,56.76%,6.6%,0.0%,"Olaf,Fiddlesticks,Rammus,Elise,Shyvana,Nunu,Udyr",74
Challenger,Jungle,Udyr,S+,56.74%,15.8%,0.0%,"Evelynn,Shyvana,Rengar,Kha'Zix,Jarvan IV,Lee Sin,Zac",178
Challenger,Mid,Tristana,A,56.25%,1.4%,0.0%,"Galio,Rumble,Talon,Ziggs,Diana,Orianna,Twisted Fate",16
Challenger,Adc,Ezreal,S+,55.90%,17.3%,0.0%,"Twitch,Karthus,Jinx,Tahm Kench,Miss Fortune,Vayne,Heimerdinger",195
Challenger,Jungle,Kha'Zix,S,55.68%,7.8%,0.0%,"Master Yi,Shaco,Skarner,Sejuani,Qiyana,Olaf,Gragas",88
Challenger,Jungle,Nocturne,A,55.56%,1.6%,0.0%,"Olaf,Kindred,Ekko,Udyr,Rek'Sai,Nidalee,Shyvana",18
Challenger,Mid,Diana,S,55.56%,5.6%,0.0%,"Twisted Fate,Ahri,Azir,Xerath,Talon,Lux,Zed",63
Challenger,Mid,Orianna,S+,55.56%,12.8%,0.0%,"Pantheon,Ahri,Urgot,Katarina,Taliyah,Graves,Sett",144
Challenger,Mid,Viego,S,55.56%,4.8%,0.0%,"Vladimir,Ryze,Cho'Gath,Renekton,Cassiopeia,Udyr,Poppy",54
Challenger,Mid,Galio,S,55.38%,5.8%,0.0%,"Viego,Kassadin,Diana,Lulu,Ahri,Azir,Ekko",65
Challenger,Top,Gragas,S+,54.69%,11.3%,0.0%,"Viego,Shyvana,Tryndamere,Fiora,Cho'Gath,Sett,Lucian",128
Challenger,Mid,Azir,S,54.69%,5.7%,0.0%,"Ryze,Zilean,Anivia,Nocturne,Fizz,Viktor,Zoe",64
Challenger,Top,Aatrox,S,54.55%,6.8%,0.0%,"Karthus,Rengar,Quinn,Yone,Gangplank,Katarina,Gnar",77
Challenger,Top,Vladimir,A,54.55%,1.0%,0.0%,"Kayle,Camille,Fiora,Gangplank,Darius,Gnar",11
Challenger,Top,Quinn,A,54.55%,1.9%,0.0%,"Teemo,Gangplank,Wukong,Darius,Sett,Camille,Jayce",22
Challenger,Mid,Katarina,S,54.55%,8.8%,0.0%,"Twisted Fate,Qiyana,Garen,Talon,Galio,Leblanc,Zac",99
Challenger,Mid,Neeko,A,54.55%,1.0%,0.0%,"Twisted Fate,Anivia,Diana,Yone,Galio,Irelia,Malzahar",11
Challenger,Top,Renekton,S,54.47%,10.9%,0.0%,"Yasuo,Sion,Gangplank,Mordekaiser,Cassiopeia,Vayne,Teemo",123
Challenger,Top,Jayce,S,54.29%,6.2%,0.0%,"Ryze,Anivia,Karma,Maokai,Pantheon,Garen,Shen",70
Challenger,Top,Lulu,A,53.85%,2.3%,0.0%,"Wukong,Mordekaiser,Fiora,Aatrox,Sett,Renekton,Gnar",26
Challenger,Supp,Twitch,A,53.85%,1.2%,0.0%,"Galio,Sona,Senna,Yuumi,Leona,Alistar,Janna",13
Challenger,Adc,Twitch,A,53.85%,2.3%,0.0%,"Miss Fortune,Karthus,Samira,Tristana,Jhin,Senna,Kai'Sa",26
Challenger,Mid,Anivia,S,53.70%,4.8%,0.0%,"Galio,Sion,Kassadin,Swain,Cassiopeia,Yasuo,Taliyah",54
Challenger,Jungle,Elise,A,53.52%,6.3%,0.0%,"Shaco,Jarvan IV,Talon,Shyvana,Kindred,Lillia,Lee Sin",71
Challenger,Adc,Kai'Sa,S+,53.10%,42.9%,0.0%,"Caitlyn,Twitch,Tristana,Ezreal,Senna,Jinx,Seraphine",484
Challenger,Supp,Leona,S,52.86%,12.4%,0.0%,"Trundle,Lux,Braum,Morgana,Sona,Nautilus,Senna",140
Challenger,Jungle,Olaf,A,52.86%,6.2%,0.0%,"Fiddlesticks,Nunu,Trundle,Elise,Kayn,Zac,Hecarim",70
Challenger,Mid,Zoe,S,52.78%,6.4%,0.0%,"Ryze,Rumble,Lux,Xerath,Lulu,Jayce,Diana",72
Challenger,Adc,Samira,S,52.68%,19.8%,0.0%,"Karthus,Vayne,Kai'Sa,Senna,Ezreal,Swain,Seraphine",224
Challenger,Supp,Lux,A,52.63%,1.7%,0.0%,"Jarvan IV,Senna,Rell,Thresh,Seraphine,Alistar,Annie",19
Challenger,Top,Fiora,A,52.17%,4.1%,0.0%,"Sion,Wukong,Gnar,Aatrox,Sylas,Darius,Camille",46
Challenger,Jungle,Nidalee,S,51.93%,16.0%,0.0%,"Rammus,Shaco,Nocturne,Gragas,Zac,Udyr,Karthus",181
Challenger,Jungle,Hecarim,A,51.77%,12.5%,0.0%,"Nunu,Morgana,Nocturne,Rengar,Vi,Rek'Sai,Kayn",141
Challenger,Adc,Tristana,A,51.61%,5.5%,0.0%,"Miss Fortune,Heimerdinger,Jinx,Aphelios,Ezreal,Lucian,Samira",62
Challenger,Mid,Twisted Fate,A,51.40%,9.5%,0.0%,"Renekton,Karthus,Tristana,Azir,Seraphine,Nocturne,Graves",107
Challenger,Mid,Ahri,A,51.35%,3.3%,0.0%,"Annie,Leblanc,Vladimir,Ryze,Tryndamere,Anivia,Kassadin",37
Challenger,Supp,Alistar,S,51.16%,19.0%,0.0%,"Xerath,Karma,Zilean,Janna,Senna,Lulu,Lux",215
Challenger,Mid,Vladimir,A,51.11%,4.0%,0.0%,"Tristana,Talon,Lux,Fizz,Diana,Aurelion Sol,Seraphine",45
Challenger,Supp,Yuumi,A,51.11%,4.0%,0.0%,"Morgana,Zilean,Jarvan IV,Brand,Leona,Lux,Senna",45
Challenger,Supp,Janna,A,51.00%,8.9%,0.0%,"Annie,Twitch,Sona,Taric,Blitzcrank,Jarvan IV,Lulu",100
Challenger,Supp,Senna,A,50.75%,5.9%,0.0%,"Sona,Gragas,Pantheon,Pyke,Sett,Thresh,Karma",67
Challenger,Mid,Ekko,A,50.60%,7.4%,0.0%,"Viego,Kassadin,Viktor,Syndra,Qiyana,Ahri,Heimerdinger",83
Challenger,Supp,Seraphine,A,50.49%,18.2%,0.0%,"Blitzcrank,Nami,Zilean,Yuumi,Jarvan IV,Shaco,Rell",206
Challenger,Top,Riven,A,50.46%,9.7%,0.0%,"Viego,Yasuo,Quinn,Vayne,Ryze,Sylas,Gragas",109
Challenger,Top,Camille,A,50.39%,22.9%,0.0%,"Rengar,Lulu,Malphite,Graves,Vayne,Poppy,Yone",258
Challenger,Supp,Thresh,A,50.27%,16.4%,0.0%,"Tahm Kench,Shaco,Zilean,Ivern,Rumble,Karma,Rell",185
Challenger,Supp,Braum,A,50.00%,1.4%,0.0%,"Alistar,Seraphine,Rakan,Rell,Sett,Thresh,Maokai",16
Challenger,Adc,Ziggs,A,50.00%,0.5%,0.0%,"Sivir,Poppy,Kai'Sa,Ashe,Vayne,Aphelios",6
Challenger,Jungle,Master Yi,A,50.00%,1.4%,0.0%,"Shaco,Elise,Nidalee,Graves,Kindred,Viego,Nunu",16
Challenger,Jungle,Fiddlesticks,A,50.00%,3.7%,0.0%,"Evelynn,Udyr,Rengar,Kha'Zix,Kayn,Kindred,Rek'Sai",42
Challenger,Mid,Karma,A,50.00%,1.6%,0.0%,"Ryze,Orianna,Zoe,Yasuo,Ekko,Katarina,Syndra",18
Challenger,Adc,Draven,A,50.00%,1.8%,0.0%,"Tristana,Karthus,Ezreal,Syndra,Aphelios,Kai'Sa,Miss Fortune",20
Challenger,Supp,Taric,A,50.00%,2.3%,0.0%,"Gragas,Bard,Thresh,Rell,Galio,Alistar,Lulu",26
Challenger,Top,Jax,A,50.00%,5.3%,0.0%,"Cho'Gath,Irelia,Renekton,Kayn,Illaoi,Sylas,Darius",60
Challenger,Top,Graves,A,50.00%,0.5%,0.0%,"Renekton,Jayce,Quinn,Darius,Camille",6
Challenger,Top,Kayle,A,50.00%,0.7%,0.0%,"Renekton,Darius,Camille,Vladimir,Wukong,Shen,Ornn",8
Challenger,Top,Mordekaiser,A,50.00%,1.8%,0.0%,"Gangplank,Malphite,Poppy,Darius,Ornn,Gragas,Shyvana",20
Challenger,Top,Pyke,A,50.00%,0.5%,0.0%,"Quinn,Aatrox,Gnar,Kennen,Darius",6
Challenger,Adc,Jhin,B,49.72%,16.0%,0.0%,"Galio,Karthus,Karma,Caitlyn,Akali,Kennen,Lux",181
Challenger,Supp,Bard,B,49.57%,10.4%,0.0%,"Twitch,Sona,Swain,Gragas,Nami,Yuumi,Thresh",117
Challenger,Jungle,Kayn,B,49.45%,8.1%,0.0%,"Master Yi,Evelynn,Karthus,Rammus,Dr. Mundo,Jarvan IV,Talon",91
Challenger,Supp,Lulu,B,49.43%,7.7%,0.0%,"Annie,Galio,Blitzcrank,Pantheon,Braum,Jhin,Tahm Kench",87
Challenger,Jungle,Graves,B,49.20%,16.6%,0.0%,"Nunu,Rammus,Nocturne,Jarvan IV,Gragas,Rengar,Vi",187
Challenger,Supp,Pyke,B,49.09%,4.9%,0.0%,"Galio,Alistar,Shaco,Karma,Maokai,Leona,Zyra",55
Challenger,Adc,Vayne,B,48.94%,8.3%,0.0%,"Tristana,Karthus,Ziggs,Draven,Jhin,Xayah,Kai'Sa",94
Challenger,Mid,Zed,B,48.84%,3.8%,0.0%,"Vladimir,Irelia,Taric,Katarina,Xerath,Fiora,Jayce",43
Challenger,Jungle,Kindred,B,48.75%,7.1%,0.0%,"Shaco,Jarvan IV,Shyvana,Ivern,Hecarim,Kha'Zix,Taliyah",80
Challenger,Jungle,Evelynn,B,48.65%,3.3%,0.0%,"Olaf,Dr. Mundo,Jarvan IV,Graves,Volibear,Hecarim,Yone",37
Challenger,Jungle,Zac,B,48.48%,2.9%,0.0%,"Fiddlesticks,Nunu,Elise,Taliyah,Ivern,Kayn,Karthus",33
Challenger,Supp,Nautilus,B,48.05%,6.8%,0.0%,"Annie,Twitch,Taric,Blitzcrank,Maokai,Xerath,Nami",77
Challenger,Supp,Sona,B,48.00%,4.4%,0.0%,"Morgana,Shaco,Karma,Blitzcrank,Pantheon,Seraphine,Rell",50
Challenger,Adc,Senna,D,47.83%,16.3%,0.0%,"Ashe,Karthus,Caitlyn,Lux,Tristana,Ezreal,Vayne",184
Challenger,Adc,Lucian,B,47.62%,3.7%,0.0%,"Soraka,Ezreal,Draven,Seraphine,Senna,Ashe,Samira",42
Challenger,Top,Ornn,B,47.50%,3.5%,0.0%,"Annie,Kayle,Anivia,Shen,Jayce,Gnar,Sylas",40
Challenger,Supp,Nami,B,47.37%,1.7%,0.0%,"Galio,Leona,Zyra,Yuumi,Thresh,Rell,Lulu",19
Challenger,Mid,Renekton,B,47.06%,1.5%,0.0%,"Irelia,Katarina,Orianna,Akali,Viktor,Gnar,Lucian",17
Challenger,Mid,Kassadin,D,46.67%,5.3%,0.0%,"Leblanc,Vladimir,Ryze,Tristana,Irelia,Cassiopeia,Garen",60
Challenger,Supp,Jarvan IV,B,46.67%,1.3%,0.0%,"Sona,Lulu,Thresh,Bard,Rell,Sett,Seraphine",15
Challenger,Jungle,Taliyah,D,46.62%,11.8%,0.0%,"Olaf,Nunu,Evelynn,Rammus,Shaco,Trundle,Pantheon",133
Challenger,Top,Irelia,D,46.49%,10.1%,0.0%,"Sion,Teemo,Vayne,Akali,Fiora,Quinn,Zac",114
Challenger,Mid,Cassiopeia,B,46.43%,2.5%,0.0%,"Vladimir,Ryze,Irelia,Diana,Yasuo,Zed,Ekko",28
Challenger,Mid,Lucian,D,46.32%,8.4%,0.0%,"Yasuo,Pantheon,Karthus,Malphite,Seraphine,Galio,Jayce",95
Challenger,Mid,Ryze,D,46.30%,4.8%,0.0%,"Galio,Twisted Fate,Tristana,Karthus,Irelia,Katarina,Rumble",54
Challenger,Adc,Seraphine,B,46.15%,2.3%,0.0%,"Brand,Vayne,Jhin,Xayah,Miss Fortune,Ezreal,Kai'Sa",26
Challenger,Mid,Syndra,D,46.03%,5.6%,0.0%,"Annie,Karthus,Irelia,Corki,Talon,Graves,Fizz",63
Challenger,Top,Gnar,D,45.99%,16.6%,0.0%,"Jax,Rengar,Ahri,Tristana,Fiddlesticks,Karma,Urgot",187
Challenger,Jungle,Lillia,D,45.88%,15.1%,0.0%,"Olaf,Master Yi,Nunu,Shaco,Nocturne,Gragas,Pantheon",170
Challenger,Top,Urgot,B,45.83%,2.1%,0.0%,"Teemo,Irelia,Poppy,Darius,Viego,Aatrox,Riven",24
Challenger,Top,Viego,C,45.83%,4.3%,0.0%,"Tristana,Jax,Irelia,Karma,Renekton,Wukong,Rumble",48
Challenger,Adc,Sivir,B,45.83%,2.1%,0.0%,"Caitlyn,Brand,Seraphine,Samira,Xayah,Aphelios,Kai'Sa",24
Challenger,Mid,Annie,D,45.65%,4.1%,0.0%,"Galio,Leblanc,Katarina,Renekton,Pantheon,Lux,Fizz",46
Challenger,Supp,Karma,D,45.61%,5.0%,0.0%,"Galio,Soraka,Morgana,Shaco,Janna,Leona,Rakan",57
Challenger,Mid,Yone,D,45.60%,11.1%,0.0%,"Kassadin,Yasuo,Renekton,Lulu,Ahri,Tristana,Azir",125
Challenger,Supp,Sett,D,45.45%,4.9%,0.0%,"Galio,Taric,Maokai,Xerath,Yuumi,Bard,Rakan",55
Challenger,Adc,Heimerdinger,B,45.45%,1.0%,0.0%,"Vayne,Draven,Jhin,Miss Fortune,Ezreal,Kai'Sa,Tristana",11
Challenger,Top,Rumble,C,45.16%,2.7%,0.0%,"Olaf,Wukong,Volibear,Lulu,Taliyah,Lucian,Ornn",31
Challenger,Top,Sett,C,45.16%,2.7%,0.0%,"Jax,Cho'Gath,Anivia,Renekton,Wukong,Rengar,Gnar",31
Challenger,Adc,Kalista,C,45.10%,4.5%,0.0%,"Seraphine,Jinx,Lucian,Xayah,Ezreal,Kai'Sa,Samira",51
Challenger,Adc,Xayah,D,45.03%,13.4%,0.0%,"Twitch,Veigar,Diana,Lucian,Ashe,Jhin,Samira",151
Challenger,Supp,Maokai,B,45.00%,1.8%,0.0%,"Braum,Thresh,Rell,Leona,Lulu,Seraphine,Alistar",20
Challenger,Adc,Miss Fortune,D,44.86%,9.5%,0.0%,"Sivir,Katarina,Vayne,Quinn,Yasuo,Lucian,Aphelios",107
Challenger,Jungle,Viego,D,44.68%,8.3%,0.0%,"Xin Zhao,Evelynn,Jarvan IV,Rumble,Udyr,Zac,Nidalee",94
Challenger,Mid,Xerath,B,44.44%,0.8%,0.0%,"Annie,Azir,Yone,Diana,Zoe,Zed",9
Challenger,Adc,Ashe,D,44.12%,6.0%,0.0%,"Sivir,Tristana,Swain,Kog'Maw,Ziggs,Yasuo,Miss Fortune",68
Challenger,Supp,Shaco,B,44.00%,2.2%,0.0%,"Alistar,Janna,Pantheon,Leona,Lux,Nautilus,Senna",25
Challenger,Mid,LeBlanc,C,44.00%,2.2%,0.0%,"Galio,Karthus,Veigar,Rumble,Ezreal,Malzahar,Viego",25
Challenger,Mid,Irelia,D,43.75%,4.3%,0.0%,"Galio,Twisted Fate,Vladimir,Zilean,Rumble,Akali,Lux",48
Challenger,Mid,Seraphine,D,43.75%,2.8%,0.0%,"Annie,Leblanc,Anivia,Cassiopeia,Heimerdinger,Malzahar,Fizz",32
Challenger,Mid,Jayce,C,43.48%,2.0%,0.0%,"Galio,Katarina,Orianna,Rumble,Lulu,Diana,Twisted Fate",23
Challenger,Mid,Qiyana,D,43.18%,3.9%,0.0%,"Twisted Fate,Tristana,Renekton,Pantheon,Darius,Diana,Syndra",44
Challenger,Adc,Jinx,D,43.18%,3.9%,0.0%,"Sivir,Miss Fortune,Karthus,Seraphine,Senna,Lucian,Aphelios",44
Challenger,Supp,Poppy,B,42.86%,0.6%,0.0%,"Rakan,Alistar,Rell",7
Challenger,Jungle,Rek'Sai,C,42.86%,2.5%,0.0%,"Master Yi,Evelynn,Skarner,Nidalee,Poppy,Rengar,Zac",28
Challenger,Adc,Swain,B,42.86%,0.6%,0.0%,"Draven,Xayah,Samira,Ashe,Kai'Sa",7
Challenger,Top,Garen,B,42.86%,1.2%,0.0%,"Renekton,Wukong,Vayne,Riven,Aatrox,Fiora,Camille",14
Challenger,Top,Ivern,B,42.86%,0.6%,0.0%,"Gragas,Riven,Camille,Sylas,Poppy,Shen",7
Challenger,Top,Illaoi,B,42.86%,0.6%,0.0%,"Malphite,Mordekaiser,Riven,Aatrox,Ryze,Jax,Pantheon",7
Challenger,Jungle,Shyvana,D,42.50%,3.5%,0.0%,"Fiddlesticks,Master Yi,Dr. Mundo,Nocturne,Jarvan IV,Lee Sin,Graves",40
Challenger,Adc,Aphelios,D,41.91%,12.0%,0.0%,"Karma,Veigar,Varus,Ziggs,Samira,Jhin,Caitlyn",136
Challenger,Mid,Pantheon,D,41.67%,4.3%,0.0%,"Galio,Twisted Fate,Tristana,Irelia,Veigar,Talon,Fizz",48
