rank,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Grandmaster,Adc,Ezreal,5,0.4877,0.173,0.015,"Lucian,Miss Fortune,Sivir,Samira,Varus,Jinx,Vayne",2229
Grandmaster,Mid,Kennen,3,0.4872,0.006,0.006,"Lissandra,Diana,Lulu,Cho'Gath,Ahri,Kindred,Seraphine",78
Grandmaster,Mid,Lulu,3,0.4872,0.006,0.077,"Yasuo,Viktor,Renekton,Seraphine,Heimerdinger,Katarina,Annie",78
Grandmaster,Top,Yone,3,0.4864,0.023,0.213,"Tryndamere,Rengar,Maokai,Urgot,Shen,Nasus,Ornn",294
Grandmaster,Jungle,Talon,3,0.4862,0.008,0.105,"Rengar,Elise,Gragas,Nunu,Kai'Sa,Poppy,Master Yi",109
Grandmaster,Top,Gnar,5,0.4861,0.158,0.202,"Yone,Tryndamere,Yasuo,Ornn,Pantheon,Quinn,Volibear",2045
Grandmaster,Top,Gragas,4,0.4856,0.059,0.03,"Rengar,Kled,Volibear,Maokai,Tryndamere,Gangplank,Gnar",766
Grandmaster,Supp,Gragas,4,0.4853,0.055,0.03,"Nami,Pyke,Galio,Sett,Morgana,Karma,Braum",715
Grandmaster,Jungle,Olaf,3,0.4839,0.055,0.061,"Ekko,Zac,Shyvana,Skarner,Karthus,Shaco,Jarvan IV",713
Grandmaster,Top,Rumble,3,0.4839,0.012,0.004,"Riven,Maokai,Nocturne,Sejuani,Talon,Olaf,Mordekaiser",155
Grandmaster,Mid,Lucian,5,0.4838,0.069,0.083,"Neeko,Vel'Koz,Aurelion Sol,Rumble,Qiyana,Anivia,Yasuo",893
Grandmaster,Adc,Yasuo,3,0.4834,0.012,0.042,"Sivir,Cho'Gath,Malphite,Vayne,Pantheon,Jayce,Senna",151
Grandmaster,Supp,Lux,3,0.4831,0.016,0.001,"Braum,Gragas,Rakan,Blitzcrank,Zyra,Nautilus,Janna",207
Grandmaster,Adc,Xayah,5,0.4827,0.11,0.007,"Seraphine,Senna,Aphelios,Lucian,Jinx,Twitch,Miss Fortune",1419
Grandmaster,Adc,Sivir,4,0.4822,0.057,0.005,"Miss Fortune,Jhin,Jinx,Senna,Kai'Sa,Ashe,Vayne",732
Grandmaster,Top,Heimerdinger,3,0.4815,0.006,0.004,"Lissandra,Tryndamere,Jax,Singed,Xin Zhao,Kayle,Mordekaiser",81
Grandmaster,Top,Sion,5,0.4814,0.067,0.004,"Vladimir,Nasus,Yone,Renekton,Sett,Kennen,Gragas",862
Grandmaster,Supp,Leona,5,0.4814,0.096,0.045,"Taric,Sona,Braum,Alistar,Galio,Karma,Bard",1236
Grandmaster,Mid,Pantheon,3,0.4814,0.025,0.033,"Heimerdinger,Cassiopeia,Ryze,Sett,Swain,Poppy,Viktor",322
Grandmaster,Mid,Ahri,4,0.4813,0.044,0.01,"Nocturne,Qiyana,Xerath,Galio,Rumble,Anivia,Renekton",563
Grandmaster,Supp,Rell,5,0.481,0.114,0.275,"Taric,Taliyah,Maokai,Morgana,Leona,Braum,Rakan",1474
Grandmaster,Adc,Draven,4,0.4809,0.063,0.073,"Karthus,Kalista,Xayah,Ashe,Senna,Twitch,Jinx",813
Grandmaster,Top,Kayle,3,0.4775,0.009,0.002,"Ornn,Tryndamere,Cho'Gath,Maokai,Nocturne,Gangplank,Ryze",111
Grandmaster,Supp,Janna,5,0.4766,0.066,0.007,"Swain,Nami,Yuumi,Thresh,Soraka,Vel'Koz,Senna",856
Grandmaster,Supp,Sona,3,0.4764,0.016,0.003,"Seraphine,Nami,Thresh,Gragas,Zilean,Blitzcrank,Galio",212
Grandmaster,Mid,Cassiopeia,4,0.476,0.026,0.013,"Malzahar,Karma,Leblanc,Lissandra,Nocturne,Veigar,Zed",334
Grandmaster,Jungle,Viego,4,0.4755,0.058,0.393,"Talon,Ekko,Kindred,Shyvana,Rammus,Poppy,Fiddlesticks",755
Grandmaster,Supp,Sett,4,0.4749,0.026,0.006,"Taliyah,Morgana,Zac,Rakan,Nami,Galio,Leona",339
Grandmaster,Top,Camille,5,0.4748,0.114,0.146,"Poppy,Shen,Wukong,Tryndamere,Darius,Jax,Urgot",1468
Grandmaster,Top,Vladimir,3,0.4737,0.015,0.048,"Zoe,Kassadin,Tryndamere,Singed,Maokai,Nocturne,Kayle",190
Grandmaster,Mid,Ryze,5,0.4732,0.046,0.006,"Neeko,Lux,Azir,Anivia,Kassadin,Syndra,Diana",598
Grandmaster,Top,Xin Zhao,3,0.4727,0.009,0.04,"Rengar,Fiora,Azir,Maokai,Urgot,Vayne,Illaoi",110
Grandmaster,Supp,Taric,3,0.4718,0.011,0.003,"Soraka,Maokai,Braum,Taliyah,Shaco,Nami,Annie",142
Grandmaster,Adc,Samira,5,0.4713,0.076,0.032,"Ashe,Miss Fortune,Cassiopeia,Kalista,Jhin,Varus,Veigar",976
Grandmaster,Top,Viego,5,0.4711,0.027,0.393,"Illaoi,Rumble,Urgot,Sett,Garen,Gangplank,Malphite",346
Grandmaster,Adc,Aphelios,5,0.4709,0.059,0.009,"Miss Fortune,Draven,Swain,Ashe,Jinx,Jhin,Kai'Sa",756
Grandmaster,Supp,Blitzcrank,5,0.4703,0.056,0.028,"Sett,Yuumi,Nami,Bard,Leona,Alistar,Soraka",725
Grandmaster,Adc,Varus,4,0.4696,0.027,0.002,"Twitch,Veigar,Swain,Draven,Miss Fortune,Jhin,Kai'Sa",345
Grandmaster,Mid,Yone,5,0.4686,0.094,0.213,"Lissandra,Malzahar,Nocturne,Seraphine,Rumble,Pyke,Fizz",1212
Grandmaster,Jungle,Rengar,4,0.4679,0.042,0.148,"Kindred,Poppy,Jarvan IV,Nunu,Volibear,Dr. Mundo,Master Yi",545
Grandmaster,Supp,Senna,5,0.4678,0.063,0.053,"Taric,Taliyah,Lux,Seraphine,Yuumi,Karma,Pyke",808
Grandmaster,Supp,Nautilus,5,0.4675,0.09,0.036,"Vel'Koz,Swain,Zilean,Maokai,Taliyah,Alistar,Sett",1168
Grandmaster,Mid,Syndra,5,0.4662,0.05,0.012,"Vel'Koz,Gragas,Riven,Karma,Seraphine,Sylas,Kassadin",650
Grandmaster,Supp,Seraphine,5,0.4658,0.084,0.153,"Nami,Lux,Zilean,Zyra,Bard,Morgana,Pyke",1082
Grandmaster,Adc,Senna,3,0.4658,0.017,0.053,"Caitlyn,Twitch,Vayne,Ziggs,Kai'Sa,Tristana,Jinx",219
Grandmaster,Jungle,Ekko,4,0.4648,0.047,0.037,"Jarvan IV,Lee Sin,Ivern,Rammus,Lillia,Kayn,Gragas",611
Grandmaster,Mid,Yasuo,5,0.4646,0.039,0.042,"Malphite,Nocturne,Neeko,Pantheon,Karthus,Jayce,Tristana",508
Grandmaster,Mid,Akali,5,0.4636,0.082,0.115,"Tristana,Zilean,Lissandra,Malzahar,Jayce,Neeko,Talon",1059
Grandmaster,Adc,Kog'Maw,3,0.463,0.008,0.001,"Ashe,Kalista,Vayne,Kai'Sa,Miss Fortune,Twitch,Varus",108
Grandmaster,Top,Volibear,5,0.4628,0.043,0.028,"Singed,Ornn,Rengar,Sett,Teemo,Cho'Gath,Tryndamere",551
Grandmaster,Mid,Malphite,3,0.4615,0.006,0.103,"Orianna,Pantheon,Akali,Garen,Ziggs,Diana,Syndra",78
Grandmaster,Mid,Malzahar,4,0.4602,0.018,0.007,"Zoe,Azir,Talon,Ekko,Annie,Ryze,Swain",226
Grandmaster,Jungle,Trundle,3,0.4595,0.006,0.001,"Xin Zhao,Karthus,Nidalee,Kha'Zix,Kayn,Lillia,Sejuani",74
Grandmaster,Top,Gangplank,5,0.4557,0.044,0.031,"Lulu,Nocturne,Yone,Mordekaiser,Cassiopeia,Vayne,Ryze",564
Grandmaster,Jungle,Lillia,5,0.4526,0.127,0.105,"Nunu,Zac,Master Yi,Evelynn,Taliyah,Xin Zhao,Shyvana",1635
Grandmaster,Mid,Azir,5,0.4521,0.023,0.005,"Cho'Gath,Xin Zhao,Pyke,Talon,Akali,Ahri,Seraphine",292
Grandmaster,Mid,Corki,5,0.4504,0.02,0.002,"Neeko,Leblanc,Ezreal,Wukong,Syndra,Tristana,Twisted Fate",262
Grandmaster,Mid,Sett,3,0.45,0.009,0.006,"Twisted Fate,Yasuo,Lulu,Ahri,Sion,Seraphine,Karma",120
Grandmaster,Supp,Soraka,4,0.4486,0.017,0.001,"Maokai,Swain,Brand,Thresh,Zilean,Nautilus,Rakan",214
Grandmaster,Top,Akali,5,0.4476,0.041,0.115,"Ornn,Vladimir,Rengar,Sion,Yasuo,Lucian,Riven",525
Grandmaster,Jungle,Sejuani,3,0.4463,0.014,0.001,"Shyvana,Evelynn,Volibear,Dr. Mundo,Gragas,Ivern,Zac",177
Grandmaster,Top,Irelia,5,0.4453,0.057,0.234,"Garen,Yone,Illaoi,Vayne,Rumble,Sylas,Lucian",741
Grandmaster,Adc,Lucian,5,0.4442,0.035,0.083,"Senna,Aphelios,Jhin,Swain,Vayne,Kog'Maw,Varus",457
Grandmaster,Supp,Xerath,3,0.4432,0.007,0.002,"Zilean,Sona,Lux,Tahm Kench,Nami,Blitzcrank,Leona",88
Grandmaster,Top,Garen,5,0.4421,0.033,0.013,"Poppy,Kayle,Tryndamere,Sett,Sylas,Pantheon,Riven",423
Grandmaster,Adc,Ashe,5,0.4419,0.027,0.002,"Twitch,Senna,Swain,Jinx,Seraphine,Veigar,Tristana",353
Grandmaster,Top,Karma,4,0.4407,0.009,0.014,"Viego,Ornn,Soraka,Yasuo,Malzahar,Rengar,Lulu",118
Grandmaster,Jungle,Rammus,4,0.4366,0.011,0.027,"Fiddlesticks,Jarvan IV,Rengar,Rek'Sai,Ivern,Elise,Shaco",142
Grandmaster,Jungle,Dr. Mundo,5,0.436,0.036,0.012,"Elise,Ivern,Evelynn,Gragas,Xin Zhao,Volibear,Lee Sin",461
Grandmaster,Adc,Cassiopeia,3,0.4328,0.005,0.013,"Sivir,Ashe,Caitlyn,Heimerdinger,Seraphine,Yasuo,Aphelios",67
Grandmaster,Mid,Irelia,5,0.4262,0.033,0.234,"Anivia,Zoe,Pantheon,Vladimir,Zed,Ryze,Tryndamere",420
Grandmaster,Jungle,Warwick,3,0.4205,0.007,0.003,"Fiddlesticks,Nunu,Nocturne,Wukong,Lee Sin,Skarner,Shyvana",88
Grandmaster,Mid,Cho'Gath,4,0.4196,0.009,0.011,"Twisted Fate,Kassadin,Viktor,Diana,Lulu,Kled,Cassiopeia",112
Grandmaster,Supp,Pantheon,4,0.4018,0.009,0.033,"Twitch,Taric,Swain,Blitzcrank,Maokai,Xerath,Nami",112
Grandmaster,Top,Mordekaiser,5,0.3909,0.019,0.007,"Nocturne,Warwick,Quinn,Akali,Nasus,Shen,Fiora",243
Grandmaster,Top,Yorick,4,0.3855,0.006,0.001,"Tristana,Shaco,Dr. Mundo,Kassadin,Karma,Poppy,Akali",83
Challenger,Mid,Camille,2,0.6667,0.006,0.129,"Galio,Kassadin,Malphite,Diana,Zoe,Yone,Anivia",30
Challenger,Mid,Sion,2,0.625,0.009,0.003,"Galio,Twisted Fate,Kassadin,Gangplank,Renekton,Orianna,Lissandra",48
Challenger,Top,Teemo,1,0.6182,0.01,0.012,"Malphite,Katarina,Wukong,Poppy,Gragas,Mordekaiser,Akali",55
Challenger,Adc,Kog'Maw,2,0.6154,0.007,0.001,"Vayne,Seraphine,Lucian,Kalista,Varus,Caitlyn,Kai'Sa",39
Challenger,Mid,Malphite,2,0.5926,0.005,0.052,"Katarina,Cassiopeia,Lux,Kai'Sa,Gnar,Sylas,Lucian",27
Challenger,Top,Lulu,0,0.5896,0.025,0.06,"Viktor,Tristana,Katarina,Aatrox,Akali,Neeko,Teemo",134
Challenger,Top,Pantheon,1,0.589,0.014,0.02,"Viego,Kassadin,Yone,Katarina,Gragas,Lucian,Jayce",73
Challenger,Mid,Karthus,1,0.587,0.009,0.237,"Leblanc,Veigar,Rumble,Akali,Vel'Koz,Zed,Ekko",46
Challenger,Top,Poppy,1,0.5795,0.017,0.007,"Pantheon,Xin Zhao,Sion,Kayle,Urgot,Vladimir,Sett",88
Challenger,Mid,Heimerdinger,2,0.5789,0.007,0.01,"Leblanc,Kassadin,Karma,Nocturne,Orianna,Pantheon,Ezreal",38
Challenger,Mid,Annie,2,0.5769,0.015,0.015,"Galio,Cassiopeia,Ahri,Viktor,Sylas,Veigar,Orianna",78
Challenger,Mid,Veigar,2,0.575,0.015,0.002,"Yasuo,Heimerdinger,Kennen,Leblanc,Zed,Anivia,Akali",80
Challenger,Mid,Galio,1,0.5719,0.056,0.028,"Ahri,Vladimir,Rumble,Viktor,Veigar,Aatrox,Qiyana",299
Challenger,Jungle,Volibear,1,0.5706,0.066,0.025,"Fiddlesticks,Nunu,Skarner,Kayn,Graves,Karthus,Rengar",354
Challenger,Mid,LeBlanc,1,0.5654,0.036,0.026,"Jax,Lulu,Ahri,Seraphine,Karma,Annie,Vladimir",191
Challenger,Mid,Kassadin,0,0.5623,0.05,0.294,"Pantheon,Pyke,Qiyana,Zoe,Lucian,Tristana,Neeko",265
Challenger,Top,Vayne,2,0.5606,0.012,0.043,"Singed,Malphite,Wukong,Poppy,Pantheon,Fiora,Kalista",66
Challenger,Mid,Seraphine,1,0.5578,0.028,0.149,"Pantheon,Karthus,Diana,Xin Zhao,Ekko,Katarina,Annie",147
Challenger,Supp,Bard,0,0.5567,0.093,0.11,"Nami,Swain,Braum,Sona,Lulu,Yuumi,Galio",494
Challenger,Supp,Thresh,0,0.5502,0.247,0.407,"Taric,Lulu,Galio,Sett,Alistar,Rell,Braum",1314
Challenger,Top,Singed,2,0.549,0.01,0.003,"Ornn,Renekton,Xin Zhao,Azir,Karma,Quinn,Yuumi",51
Challenger,Adc,Kalista,1,0.5475,0.057,0.013,"Miss Fortune,Twitch,Lucian,Samira,Kai'Sa,Tristana,Ashe",305
Challenger,Jungle,Hecarim,0,0.5462,0.163,0.7,"Rengar,Nocturne,Gragas,Ekko,Ivern,Elise,Jarvan IV",866
Challenger,Top,Neeko,2,0.5455,0.006,0.003,"Sion,Teemo,Gangplank,Karma,Renekton,Kennen,Garen",33
Challenger,Top,Nocturne,1,0.5455,0.037,0.025,"Pantheon,Malzahar,Lulu,Xin Zhao,Maokai,Garen,Skarner",198
Challenger,Top,Riven,0,0.5455,0.066,0.052,"Singed,Cho'Gath,Jax,Poppy,Pantheon,Lulu,Gangplank",352
Challenger,Top,Rengar,1,0.5439,0.011,0.146,"Sion,Warwick,Jax,Cassiopeia,Poppy,Pantheon,Akali",57
Challenger,Jungle,Rengar,1,0.5436,0.037,0.146,"Nocturne,Skarner,Sejuani,Rek'Sai,Dr. Mundo,Poppy,Vi",195
Challenger,Mid,Ahri,2,0.5435,0.035,0.01,"Kassadin,Lissandra,Lulu,Karma,Corki,Cassiopeia,Neeko",184
Challenger,Mid,Rumble,2,0.5425,0.029,0.009,"Twisted Fate,Diana,Kayle,Quinn,Graves,Sona,Leblanc",153
Challenger,Supp,Galio,1,0.5399,0.082,0.028,"Rakan,Janna,Lulu,Sona,Rell,Pyke,Karma",439
Challenger,Jungle,Ivern,2,0.5397,0.024,0.012,"Nocturne,Skarner,Ekko,Jayce,Poppy,Sylas,Olaf",126
Challenger,Top,Darius,0,0.5388,0.044,0.142,"Shen,Poppy,Yorick,Renekton,Volibear,Garen,Quinn",232
Challenger,Jungle,Skarner,2,0.5385,0.015,0.008,"Karthus,Nocturne,Sejuani,Taliyah,Rek'Sai,Nunu,Evelynn",78
Challenger,Jungle,Nocturne,2,0.5379,0.025,0.025,"Fiddlesticks,Nunu,Shaco,Volibear,Olaf,Kayn,Karthus",132
Challenger,Mid,Vel'Koz,3,0.5357,0.005,0.003,"Vladimir,Cho'Gath,Anivia,Malzahar,Zed,Yone,Galio",28
Challenger,Top,Akali,0,0.5356,0.045,0.09,"Sett,Malphite,Poppy,Riven,Yone,Urgot,Sylas",239
Challenger,Jungle,Lee Sin,2,0.5343,0.101,0.01,"Evelynn,Ivern,Kindred,Xin Zhao,Nocturne,Poppy,Volibear",539
Challenger,Mid,Diana,2,0.5333,0.039,0.02,"Viego,Orianna,Ziggs,Kayle,Anivia,Qiyana,Pantheon",210
Challenger,Jungle,Shaco,1,0.5333,0.042,0.108,"Vi,Gragas,Nidalee,Elise,Lee Sin,Udyr,Rengar",225
Challenger,Jungle,Vi,3,0.5325,0.014,0.003,"Rumble,Poppy,Gragas,Kindred,Ivern,Hecarim,Olaf",77
Challenger,Top,Sylas,1,0.5316,0.065,0.041,"Singed,Kayle,Rumble,Gangplank,Vayne,Shen,Darius",348
Challenger,Adc,Swain,2,0.5294,0.01,0.004,"Veigar,Cassiopeia,Lucian,Samira,Kalista,Xayah,Kai'Sa",51
Challenger,Mid,Sylas,1,0.5286,0.118,0.041,"Jayce,Zilean,Seraphine,Veigar,Leblanc,Qiyana,Vladimir",630
Challenger,Adc,Karthus,2,0.5283,0.01,0.237,"Swain,Caitlyn,Lucian,Pyke,Draven,Tristana,Miss Fortune",53
Challenger,Adc,Jinx,0,0.5254,0.214,0.044,"Sivir,Kog'Maw,Vayne,Swain,Seraphine,Caitlyn,Senna",1140
Challenger,Jungle,Kindred,2,0.5254,0.063,0.014,"Jarvan IV,Nocturne,Sejuani,Yone,Shaco,Dr. Mundo,Ivern",335
Challenger,Adc,Caitlyn,1,0.5249,0.098,0.025,"Swain,Kalista,Ashe,Ezreal,Heimerdinger,Miss Fortune,Draven",522
Challenger,Mid,Zilean,2,0.5246,0.011,0.006,"Galio,Ryze,Karma,Katarina,Renekton,Pantheon,Talon",61
Challenger,Top,Quinn,2,0.5235,0.028,0.01,"Yasuo,Qiyana,Cho'Gath,Tristana,Kennen,Vayne,Poppy",149
Challenger,Top,Urgot,1,0.5231,0.049,0.006,"Ornn,Neeko,Lucian,Cho'Gath,Riven,Malphite,Aatrox",260
Challenger,Top,Garen,2,0.5227,0.017,0.019,"Singed,Fiora,Maokai,Yone,Vayne,Ryze,Shen",88
Challenger,Mid,Jayce,2,0.5222,0.017,0.059,"Zoe,Lissandra,Tryndamere,Diana,Heimerdinger,Aatrox,Leblanc",90
Challenger,Jungle,Nunu & Willump,2,0.5217,0.035,0.036,"Evelynn,Pantheon,Sejuani,Shaco,Poppy,Zac,Nidalee",184
Challenger,Mid,Zed,1,0.5216,0.048,0.061,"Nocturne,Lee Sin,Ekko,Akali,Rumble,Kassadin,Pantheon",255
Challenger,Top,Lucian,2,0.5208,0.018,0.107,"Yasuo,Lulu,Garen,Aatrox,Kennen,Sett,Camille",96
Challenger,Supp,Lulu,2,0.52,0.075,0.06,"Nami,Zilean,Rakan,Taric,Zyra,Janna,Nautilus",400
Challenger,Mid,Lux,2,0.52,0.023,0.004,"Kassadin,Malzahar,Diana,Tristana,Akali,Cassiopeia,Annie",125
Challenger,Jungle,Elise,2,0.5199,0.066,0.059,"Kindred,Nocturne,Ekko,Gragas,Nidalee,Karthus,Volibear",352
Challenger,Mid,Qiyana,0,0.5188,0.075,0.127,"Malphite,Seraphine,Nunu,Rumble,Sion,Tristana,Leblanc",399
Challenger,Top,Yasuo,2,0.5185,0.005,0.025,"Sion,Wukong,Poppy,Pantheon,Darius,Jax,Gnar",27
Challenger,Top,Shen,2,0.5176,0.037,0.015,"Yasuo,Fiora,Skarner,Kayle,Quinn,Yuumi,Yone",199
Challenger,Supp,Gragas,2,0.5174,0.097,0.037,"Sona,Maokai,Seraphine,Poppy,Galio,Bard,Lulu",518
Challenger,Mid,Talon,0,0.5172,0.054,0.168,"Lulu,Malphite,Kayle,Galio,Jayce,Aurelion Sol,Rumble",290
Challenger,Mid,Twisted Fate,1,0.5172,0.098,0.071,"Lux,Zed,Yasuo,Viktor,Karthus,Azir,Fizz",524
Challenger,Jungle,Udyr,0,0.5161,0.14,0.435,"Vi,Volibear,Taliyah,Hecarim,Dr. Mundo,Jarvan IV,Fiddlesticks",744
Challenger,Top,Kennen,2,0.515,0.031,0.007,"Ornn,Twisted Fate,Pantheon,Fiora,Kled,Nocturne,Gangplank",167
Challenger,Supp,Rakan,2,0.5147,0.083,0.003,"Yuumi,Pantheon,Ashe,Nautilus,Bard,Gragas,Karma",441
Challenger,Supp,Sona,2,0.5138,0.02,0.008,"Trundle,Swain,Pantheon,Zyra,Taliyah,Jinx,Lulu",109
Challenger,Mid,Viego,1,0.5137,0.027,0.451,"Pantheon,Malzahar,Cho'Gath,Seraphine,Kennen,Leblanc,Nunu",146
Challenger,Top,Tristana,2,0.5135,0.007,0.316,"Kayle,Sion,Malphite,Renekton,Rumble,Sett,Gnar",37
Challenger,Top,Aatrox,1,0.5126,0.074,0.02,"Skarner,Quinn,Darius,Kled,Rumble,Maokai,Garen",396
Challenger,Mid,Katarina,1,0.5123,0.046,0.118,"Viego,Syndra,Leblanc,Galio,Yasuo,Irelia,Sylas",244
Challenger,Supp,Seraphine,1,0.511,0.085,0.149,"Bard,Nami,Leona,Galio,Thresh,Nautilus,Rakan",454
Challenger,Top,Sion,2,0.5098,0.077,0.003,"Shen,Sylas,Darius,Akali,Irelia,Trundle,Camille",410
Challenger,Jungle,Taliyah,3,0.5098,0.048,0.009,"Gragas,Rengar,Shaco,Viego,Hecarim,Karthus,Volibear",255
Challenger,Mid,Lissandra,3,0.5091,0.01,0.0,"Viego,Zoe,Viktor,Diana,Nocturne,Yone,Corki",55
Challenger,Jungle,Fiddlesticks,2,0.5088,0.021,0.05,"Nunu,Ivern,Lee Sin,Gragas,Nidalee,Hecarim,Elise",114
Challenger,Mid,Lucian,1,0.508,0.117,0.107,"Talon,Annie,Zilean,Anivia,Seraphine,Zed,Veigar",622
Challenger,Jungle,Nidalee,1,0.5078,0.193,0.166,"Skarner,Evelynn,Dr. Mundo,Volibear,Rek'Sai,Rengar,Udyr",1030
Challenger,Supp,Nautilus,2,0.5075,0.088,0.02,"Braum,Blitzcrank,Sett,Lux,Rell,Galio,Bard",469
Challenger,Adc,Kai'Sa,0,0.5074,0.37,0.309,"Ashe,Senna,Jinx,Caitlyn,Vayne,Yasuo,Karthus",1971
Challenger,Supp,Alistar,2,0.5057,0.229,0.063,"Janna,Seraphine,Yuumi,Nami,Taric,Taliyah,Poppy",1222
Challenger,Supp,Braum,3,0.5056,0.017,0.001,"Zilean,Sona,Lux,Yuumi,Sylas,Alistar,Seraphine",89
Challenger,Top,Wukong,2,0.5056,0.034,0.01,"Ornn,Jax,Singed,Cho'Gath,Orianna,Seraphine,Kayle",180
Challenger,Mid,Renekton,2,0.5045,0.021,0.14,"Viego,Lissandra,Lulu,Corki,Gnar,Gragas,Sett",111
Challenger,Mid,Pantheon,3,0.5034,0.027,0.02,"Lissandra,Renekton,Pyke,Azir,Ziggs,Karma,Corki",145
Challenger,Mid,Zoe,2,0.503,0.093,0.067,"Sion,Aurelion Sol,Tristana,Lux,Irelia,Seraphine,Garen",495
Challenger,Top,Camille,0,0.5021,0.136,0.129,"Singed,Kennen,Garen,Sylas,Gangplank,Shen,Volibear",727
Challenger,Top,Kayle,3,0.5,0.008,0.002,"Olaf,Yorick,Garen,Riven,Jayce,Viego,Zed",42
Challenger,Supp,Soraka,3,0.5,0.006,0.001,"Alistar,Gragas,Leona,Rell,Thresh,Nautilus,Rakan",34
Challenger,Mid,Nunu & Willump,3,0.5,0.006,0.036,"Galio,Vladimir,Ryze,Rumble,Akali,Talon,Viktor",30
Challenger,Jungle,Poppy,3,0.5,0.01,0.007,"Olaf,Shaco,Trundle,Volibear,Ekko,Udyr,Kindred",52
Challenger,Adc,Vayne,2,0.5,0.068,0.043,"Miss Fortune,Ashe,Kalista,Caitlyn,Samira,Tristana,Jhin",364
Challenger,Adc,Miss Fortune,3,0.5,0.025,0.001,"Twitch,Amumu,Heimerdinger,Kog'Maw,Xayah,Draven,Jinx",132
Challenger,Adc,Draven,2,0.5,0.052,0.041,"Kog'Maw,Yasuo,Kalista,Sivir,Kai'Sa,Tristana,Xayah",278
Challenger,Adc,Tristana,1,0.4994,0.316,0.316,"Samira,Seraphine,Xayah,Lucian,Kai'Sa,Caitlyn,Jinx",1682
Challenger,Top,Renekton,2,0.4991,0.108,0.14,"Lucian,Lulu,Zac,Viego,Garen,Volibear,Sion",573
Challenger,Top,Gragas,3,0.4987,0.075,0.037,"Rengar,Tristana,Sejuani,Zac,Lucian,Gangplank,Vladimir",399
Challenger,Top,Fiora,2,0.4986,0.067,0.076,"Poppy,Akali,Urgot,Darius,Quinn,Sylas,Viego",355
Challenger,Top,Jayce,2,0.4983,0.111,0.059,"Olaf,Volibear,Sylas,Fiora,Cho'Gath,Nocturne,Garen",590
Challenger,Jungle,Dr. Mundo,3,0.4958,0.022,0.004,"Olaf,Evelynn,Karthus,Elise,Lee Sin,Volibear,Sejuani",119
Challenger,Jungle,Viego,2,0.4954,0.041,0.451,"Master Yi,Nunu,Fiddlesticks,Elise,Jarvan IV,Rengar,Nidalee",216
Challenger,Adc,Xayah,3,0.4952,0.118,0.006,"Kalista,Ashe,Jinx,Caitlyn,Vayne,Jhin,Kai'Sa",630
Challenger,Mid,Tristana,3,0.4947,0.035,0.316,"Lissandra,Yasuo,Sion,Pyke,Azir,Heimerdinger,Yone",188
Challenger,Supp,Yuumi,3,0.4943,0.05,0.051,"Taric,Pyke,Seraphine,Rell,Galio,Blitzcrank,Gragas",265
Challenger,Mid,Akali,3,0.4941,0.079,0.09,"Viego,Diana,Leblanc,Sett,Katarina,Sion,Twisted Fate",421
Challenger,Supp,Rell,2,0.4935,0.172,0.266,"Braum,Seraphine,Pantheon,Senna,Maokai,Bard,Leona",918
Challenger,Adc,Senna,3,0.4933,0.014,0.054,"Sivir,Miss Fortune,Ezreal,Kog'Maw,Seraphine,Kalista,Tristana",75
Challenger,Adc,Jhin,3,0.4931,0.081,0.006,"Veigar,Aphelios,Pyke,Senna,Sivir,Jinx,Kalista",434
Challenger,Adc,Ashe,3,0.4928,0.026,0.001,"Miss Fortune,Twitch,Anivia,Diana,Senna,Jhin,Tristana",138
Challenger,Adc,Samira,3,0.4921,0.072,0.016,"Varus,Syndra,Twitch,Senna,Ashe,Draven,Xayah",382
Challenger,Mid,Aurelion Sol,3,0.4915,0.011,0.005,"Twisted Fate,Leblanc,Vladimir,Tristana,Katarina,Cassiopeia,Akali",59
Challenger,Jungle,Jarvan IV,3,0.4914,0.022,0.001,"Shaco,Skarner,Rengar,Karthus,Graves,Xin Zhao,Nunu",116
Challenger,Jungle,Kha'Zix,3,0.491,0.062,0.084,"Skarner,Dr. Mundo,Lee Sin,Viego,Udyr,Taliyah,Shaco",332
Challenger,Mid,Corki,3,0.4889,0.017,0.001,"Viego,Zoe,Yasuo,Orianna,Seraphine,Nocturne,Talon",90
Challenger,Top,Irelia,3,0.488,0.063,0.287,"Tryndamere,Nocturne,Garen,Riven,Ornn,Poppy,Lulu",334
Challenger,Jungle,Rek'Sai,3,0.4879,0.047,0.037,"Nunu,Ivern,Evelynn,Volibear,Olaf,Lillia,Hecarim",248
Challenger,Top,Volibear,3,0.4877,0.03,0.025,"Ornn,Tryndamere,Pantheon,Rengar,Tristana,Sion,Sejuani",162
Challenger,Supp,Maokai,3,0.4865,0.014,0.002,"Karma,Thresh,Lulu,Galio,Bard,Alistar,Pyke",74
Challenger,Top,Nasus,3,0.4857,0.007,0.003,"Urgot,Warwick,Pantheon,Riven,Viktor,Darius,Tahm Kench",35
Challenger,Mid,Orianna,5,0.4836,0.092,0.018,"Veigar,Aurelion Sol,Zilean,Irelia,Tristana,Anivia,Nunu",488
Challenger,Jungle,Evelynn,3,0.483,0.028,0.086,"Riven,Udyr,Kindred,Garen,Elise,Talon,Kai'Sa",147
Challenger,Adc,Ezreal,5,0.4825,0.166,0.01,"Draven,Varus,Seraphine,Jhin,Kalista,Aphelios,Miss Fortune",887
